q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7,t_solve
-1.19796,-0.65474,-0.688743,-2.17622,-0.267921,1.51483,-0.0370613,0.165473,0.0239619,0.0104506,-0.0129993,-0.0101862,0.0194209,-0.268795,0.253477,0.0367057,0.0160086,-0.0199128,-0.0156035,0.0297496,-0.411749,7.989
-1.1978,-0.654716,-0.688732,-2.17624,-0.267931,1.51485,-0.0373307,0.165727,0.0239986,0.0104666,-0.0130192,-0.0102018,0.0194506,-0.269206,0.253505,0.0367097,0.0160103,-0.0199149,-0.0156052,0.0297528,-0.411793,7.971
-1.19763,-0.654692,-0.688722,-2.17625,-0.267941,1.51487,-0.0376005,0.16598,0.0240354,0.0104826,-0.0130391,-0.0102174,0.0194804,-0.269618,0.253532,0.0367136,0.016012,-0.019917,-0.0156069,0.029756,-0.411837,8.001
-1.19746,-0.654668,-0.688711,-2.17626,-0.267951,1.51489,-0.0378707,0.166234,0.0240721,0.0104986,-0.013059,-0.010233,0.0195102,-0.27003,0.253558,0.0367175,0.0160137,-0.0199191,-0.0156085,0.0297591,-0.41188,7.976
-1.1973,-0.654644,-0.688701,-2.17628,-0.267962,1.5149,-0.0381414,0.166487,0.0241088,0.0105147,-0.013079,-0.0102486,0.0195399,-0.270442,0.253585,0.0367213,0.0160154,-0.0199212,-0.0156101,0.0297622,-0.411923,7.945
-1.19713,-0.65462,-0.68869,-2.17629,-0.267972,1.51492,-0.0384124,0.166741,0.0241455,0.0105307,-0.0130989,-0.0102642,0.0195697,-0.270854,0.25361,0.036725,0.016017,-0.0199232,-0.0156117,0.0297652,-0.411965,8.001
-1.19696,-0.654596,-0.68868,-2.1763,-0.267982,1.51494,-0.0386839,0.166994,0.0241823,0.0105467,-0.0131188,-0.0102798,0.0195995,-0.271266,0.253636,0.0367287,0.0160186,-0.0199252,-0.0156133,0.0297682,-0.412006,7.971
-1.1968,-0.654571,-0.688669,-2.17632,-0.267992,1.51496,-0.0389558,0.167248,0.024219,0.0105627,-0.0131387,-0.0102954,0.0196292,-0.271678,0.253661,0.0367323,0.0160202,-0.0199272,-0.0156148,0.0297711,-0.412047,7.951
-1.19663,-0.654547,-0.688659,-2.17633,-0.268003,1.51498,-0.0392281,0.167502,0.0242557,0.0105787,-0.0131587,-0.0103111,0.019659,-0.27209,0.253686,0.0367359,0.0160218,-0.0199291,-0.0156164,0.029774,-0.412087,7.98
-1.19646,-0.654523,-0.688648,-2.17634,-0.268013,1.515,-0.0395008,0.167755,0.0242925,0.0105948,-0.0131786,-0.0103267,0.0196888,-0.272502,0.25371,0.0367394,0.0160233,-0.019931,-0.0156179,0.0297769,-0.412127,8.123
-1.19629,-0.654498,-0.688637,-2.17635,-0.268023,1.51502,-0.0397739,0.168009,0.0243292,0.0106108,-0.0131985,-0.0103423,0.0197186,-0.272914,0.253734,0.0367429,0.0160248,-0.0199329,-0.0156193,0.0297797,-0.412166,7.977
-1.19612,-0.654474,-0.688627,-2.17637,-0.268034,1.51504,-0.0400475,0.168263,0.0243659,0.0106268,-0.0132185,-0.0103579,0.0197483,-0.273327,0.253757,0.0367463,0.0160263,-0.0199348,-0.0156208,0.0297825,-0.412204,7.954
-1.19595,-0.65445,-0.688616,-2.17638,-0.268044,1.51506,-0.0403214,0.168517,0.0244027,0.0106428,-0.0132384,-0.0103735,0.0197781,-0.273739,0.25378,0.0367496,0.0160277,-0.0199366,-0.0156222,0.0297852,-0.412241,8.087
-1.19579,-0.654425,-0.688605,-2.17639,-0.268055,1.51508,-0.0405958,0.168771,0.0244395,0.0106589,-0.0132583,-0.0103892,0.0198079,-0.274151,0.253803,0.0367529,0.0160292,-0.0199384,-0.0156236,0.0297878,-0.412278,8.008
-1.19562,-0.654401,-0.688595,-2.17641,-0.268065,1.5151,-0.0408705,0.169024,0.0244762,0.0106749,-0.0132783,-0.0104048,0.0198377,-0.274563,0.253826,0.0367562,0.0160306,-0.0199401,-0.015625,0.0297905,-0.412315,8.05
-1.19545,-0.654376,-0.688584,-2.17642,-0.268075,1.51512,-0.0411457,0.169278,0.024513,0.0106909,-0.0132982,-0.0104204,0.0198675,-0.274976,0.253848,0.0367594,0.016032,-0.0199418,-0.0156263,0.0297931,-0.41235,7.817
-1.19528,-0.654352,-0.688573,-2.17643,-0.268086,1.51514,-0.0414213,0.169532,0.0245497,0.010707,-0.0133182,-0.010436,0.0198973,-0.275388,0.253869,0.0367625,0.0160334,-0.0199435,-0.0156277,0.0297956,-0.412385,7.788
-1.19511,-0.654327,-0.688563,-2.17645,-0.268096,1.51516,-0.0416973,0.169786,0.0245865,0.010723,-0.0133381,-0.0104517,0.0199271,-0.275801,0.25389,0.0367656,0.0160347,-0.0199452,-0.015629,0.0297981,-0.41242,7.791
-1.19494,-0.654302,-0.688552,-2.17646,-0.268107,1.51518,-0.0419737,0.17004,0.0246233,0.010739,-0.0133581,-0.0104673,0.0199569,-0.276213,0.253911,0.0367686,0.016036,-0.0199469,-0.0156303,0.0298005,-0.412454,7.778
-1.19477,-0.654278,-0.688541,-2.17647,-0.268117,1.5152,-0.0422506,0.170294,0.02466,0.0107551,-0.013378,-0.0104829,0.0199867,-0.276626,0.253932,0.0367715,0.0160373,-0.0199485,-0.0156315,0.0298029,-0.412487,7.925
-1.1946,-0.654253,-0.68853,-2.17649,-0.268128,1.51522,-0.0425278,0.170548,0.0246968,0.0107711,-0.013398,-0.0104986,0.0200165,-0.277038,0.253952,0.0367745,0.0160386,-0.01995,-0.0156328,0.0298053,-0.41252,7.779
-1.19443,-0.654228,-0.68852,-2.1765,-0.268138,1.51524,-0.0428055,0.170802,0.0247336,0.0107871,-0.0134179,-0.0105142,0.0200463,-0.277451,0.253972,0.0367773,0.0160398,-0.0199516,-0.015634,0.0298076,-0.412552,7.845
-1.19425,-0.654203,-0.688509,-2.17652,-0.268149,1.51526,-0.0430835,0.171056,0.0247704,0.0108032,-0.0134379,-0.0105298,0.0200761,-0.277863,0.253991,0.0367801,0.016041,-0.0199531,-0.0156352,0.0298099,-0.412583,7.851
-1.19408,-0.654179,-0.688498,-2.17653,-0.268159,1.51528,-0.043362,0.17131,0.0248071,0.0108192,-0.0134578,-0.0105455,0.0201059,-0.278276,0.25401,0.0367828,0.0160422,-0.0199546,-0.0156363,0.0298121,-0.412614,7.834
-1.19391,-0.654154,-0.688487,-2.17654,-0.26817,1.5153,-0.0436409,0.171564,0.0248439,0.0108353,-0.0134778,-0.0105611,0.0201357,-0.278688,0.254028,0.0367855,0.0160434,-0.0199561,-0.0156375,0.0298143,-0.412644,7.772
-1.19374,-0.654129,-0.688476,-2.17656,-0.268181,1.51532,-0.0439202,0.171818,0.0248807,0.0108513,-0.0134977,-0.0105768,0.0201656,-0.279101,0.254047,0.0367882,0.0160446,-0.0199575,-0.0156386,0.0298164,-0.412674,7.891
-1.19357,-0.654104,-0.688465,-2.17657,-0.268191,1.51534,-0.0441999,0.172072,0.0249175,0.0108674,-0.0135177,-0.0105924,0.0201954,-0.279514,0.254064,0.0367907,0.0160457,-0.0199589,-0.0156397,0.0298185,-0.412703,8.041
-1.19339,-0.654079,-0.688454,-2.17658,-0.268202,1.51536,-0.0444801,0.172326,0.0249543,0.0108834,-0.0135376,-0.010608,0.0202252,-0.279927,0.254082,0.0367933,0.0160468,-0.0199602,-0.0156408,0.0298205,-0.412731,8.861
-1.19322,-0.654054,-0.688444,-2.1766,-0.268212,1.51538,-0.0447606,0.17258,0.0249911,0.0108995,-0.0135576,-0.0106237,0.020255,-0.280339,0.254099,0.0367957,0.0160479,-0.0199616,-0.0156418,0.0298225,-0.412759,7.98
-1.19305,-0.654029,-0.688433,-2.17661,-0.268223,1.5154,-0.0450416,0.172834,0.0250279,0.0109155,-0.0135776,-0.0106393,0.0202848,-0.280752,0.254116,0.0367982,0.0160489,-0.0199629,-0.0156428,0.0298245,-0.412786,7.841
-1.19288,-0.654004,-0.688422,-2.17662,-0.268234,1.51542,-0.0453229,0.173088,0.0250647,0.0109316,-0.0135975,-0.010655,0.0203147,-0.281165,0.254132,0.0368005,0.0160499,-0.0199642,-0.0156438,0.0298264,-0.412812,8.055
-1.1927,-0.653979,-0.688411,-2.17664,-0.268244,1.51544,-0.0456047,0.173342,0.0251015,0.0109476,-0.0136175,-0.0106706,0.0203445,-0.281578,0.254148,0.0368028,0.0160509,-0.0199654,-0.0156448,0.0298283,-0.412838,7.956
-1.19253,-0.653954,-0.6884,-2.17665,-0.268255,1.51546,-0.0458869,0.173597,0.0251383,0.0109637,-0.0136375,-0.0106862,0.0203743,-0.281991,0.254163,0.0368051,0.0160519,-0.0199666,-0.0156458,0.0298301,-0.412863,7.854
-1.19235,-0.653928,-0.688389,-2.17666,-0.268266,1.51548,-0.0461695,0.173851,0.0251751,0.0109797,-0.0136574,-0.0107019,0.0204042,-0.282403,0.254178,0.0368073,0.0160529,-0.0199678,-0.0156467,0.0298319,-0.412888,7.859
-1.19218,-0.653903,-0.688378,-2.17668,-0.268276,1.51551,-0.0464526,0.174105,0.0252119,0.0109958,-0.0136774,-0.0107175,0.020434,-0.282816,0.254193,0.0368094,0.0160538,-0.019969,-0.0156476,0.0298336,-0.412912,7.953
-1.19201,-0.653878,-0.688367,-2.17669,-0.268287,1.51553,-0.046736,0.174359,0.0252487,0.0110118,-0.0136974,-0.0107332,0.0204638,-0.283229,0.254208,0.0368115,0.0160547,-0.0199701,-0.0156485,0.0298353,-0.412935,9.075
-1.19183,-0.653853,-0.688356,-2.17671,-0.268298,1.51555,-0.0470198,0.174613,0.0252856,0.0110279,-0.0137173,-0.0107488,0.0204937,-0.283642,0.254222,0.0368135,0.0160556,-0.0199712,-0.0156494,0.029837,-0.412958,8.958
-1.19166,-0.653827,-0.688345,-2.17672,-0.268309,1.51557,-0.0473041,0.174868,0.0253224,0.0110439,-0.0137373,-0.0107645,0.0205235,-0.284055,0.254235,0.0368155,0.0160565,-0.0199723,-0.0156502,0.0298386,-0.41298,8.966
-1.19148,-0.653802,-0.688334,-2.17673,-0.26832,1.51559,-0.0475888,0.175122,0.0253592,0.01106,-0.0137573,-0.0107801,0.0205533,-0.284468,0.254249,0.0368174,0.0160573,-0.0199733,-0.015651,0.0298401,-0.413002,9.096
-1.1913,-0.653776,-0.688322,-2.17675,-0.26833,1.51561,-0.0478739,0.175376,0.025396,0.011076,-0.0137773,-0.0107958,0.0205832,-0.284881,0.254261,0.0368193,0.0160581,-0.0199744,-0.0156518,0.0298416,-0.413023,8.939
-1.19113,-0.653751,-0.688311,-2.17676,-0.268341,1.51563,-0.0481594,0.17563,0.0254328,0.0110921,-0.0137972,-0.0108114,0.020613,-0.285294,0.254274,0.0368211,0.0160589,-0.0199753,-0.0156526,0.0298431,-0.413043,8.658
-1.19095,-0.653725,-0.6883,-2.17677,-0.268352,1.51565,-0.0484453,0.175885,0.0254696,0.0111082,-0.0138172,-0.0108271,0.0206429,-0.285707,0.254286,0.0368228,0.0160597,-0.0199763,-0.0156533,0.0298445,-0.413063,8.049
-1.19078,-0.6537,-0.688289,-2.17679,-0.268363,1.51567,-0.0487316,0.176139,0.0255065,0.0111242,-0.0138372,-0.0108428,0.0206727,-0.28612,0.254298,0.0368246,0.0160604,-0.0199772,-0.015654,0.0298459,-0.413082,8.008
-1.1906,-0.653674,-0.688278,-2.1768,-0.268374,1.51569,-0.0490184,0.176393,0.0255433,0.0111403,-0.0138572,-0.0108584,0.0207026,-0.286534,0.254309,0.0368262,0.0160611,-0.0199781,-0.0156548,0.0298472,-0.4131,8.007
-1.19042,-0.653649,-0.688267,-2.17682,-0.268385,1.51571,-0.0493055,0.176648,0.0255801,0.0111563,-0.0138771,-0.0108741,0.0207324,-0.286947,0.25432,0.0368278,0.0160618,-0.019979,-0.0156554,0.0298485,-0.413118,7.936
-1.19025,-0.653623,-0.688256,-2.17683,-0.268395,1.51573,-0.0495931,0.176902,0.025617,0.0111724,-0.0138971,-0.0108897,0.0207623,-0.28736,0.254331,0.0368293,0.0160625,-0.0199798,-0.0156561,0.0298498,-0.413135,7.931
-1.19007,-0.653597,-0.688244,-2.17684,-0.268406,1.51575,-0.0498811,0.177156,0.0256538,0.0111885,-0.0139171,-0.0109054,0.0207921,-0.287773,0.254341,0.0368308,0.0160632,-0.0199806,-0.0156567,0.029851,-0.413152,7.918
-1.18989,-0.653572,-0.688233,-2.17686,-0.268417,1.51577,-0.0501694,0.177411,0.0256906,0.0112045,-0.0139371,-0.010921,0.020822,-0.288186,0.254351,0.0368323,0.0160638,-0.0199814,-0.0156573,0.0298521,-0.413168,7.926
-1.18971,-0.653546,-0.688222,-2.17687,-0.268428,1.51579,-0.0504583,0.177665,0.0257275,0.0112206,-0.0139571,-0.0109367,0.0208518,-0.288599,0.254361,0.0368336,0.0160644,-0.0199821,-0.0156579,0.0298533,-0.413184,7.939
-1.18954,-0.65352,-0.688211,-2.17689,-0.268439,1.51582,-0.0507475,0.177919,0.0257643,0.0112367,-0.0139771,-0.0109524,0.0208817,-0.289013,0.25437,0.036835,0.016065,-0.0199829,-0.0156585,0.0298543,-0.413198,7.919
-1.18936,-0.653494,-0.6882,-2.1769,-0.26845,1.51584,-0.0510371,0.178174,0.0258011,0.0112527,-0.013997,-0.010968,0.0209115,-0.289426,0.254379,0.0368362,0.0160655,-0.0199836,-0.015659,0.0298554,-0.413213,7.906
-1.18918,-0.653469,-0.688188,-2.17691,-0.268461,1.51586,-0.0513271,0.178428,0.025838,0.0112688,-0.014017,-0.0109837,0.0209414,-0.289839,0.254387,0.0368374,0.016066,-0.0199842,-0.0156595,0.0298563,-0.413226,7.933
-1.189,-0.653443,-0.688177,-2.17693,-0.268472,1.51588,-0.0516176,0.178683,0.0258748,0.0112849,-0.014037,-0.0109993,0.0209712,-0.290252,0.254395,0.0368386,0.0160666,-0.0199848,-0.01566,0.0298573,-0.413239,8.035
-1.18882,-0.653417,-0.688166,-2.17694,-0.268483,1.5159,-0.0519085,0.178937,0.0259116,0.0113009,-0.014057,-0.011015,0.0210011,-0.290665,0.254403,0.0368397,0.016067,-0.0199854,-0.0156605,0.0298582,-0.413252,7.972
-1.18864,-0.653391,-0.688154,-2.17696,-0.268494,1.51592,-0.0521998,0.179191,0.0259485,0.011317,-0.014077,-0.0110307,0.021031,-0.291079,0.25441,0.0368408,0.0160675,-0.019986,-0.0156609,0.029859,-0.413264,8.239
-1.18846,-0.653365,-0.688143,-2.17697,-0.268505,1.51594,-0.0524915,0.179446,0.0259853,0.0113331,-0.014097,-0.0110463,0.0210608,-0.291492,0.254417,0.0368418,0.0160679,-0.0199866,-0.0156614,0.0298599,-0.413275,8.203
-1.18828,-0.653339,-0.688132,-2.17698,-0.268516,1.51596,-0.0527836,0.1797,0.0260222,0.0113491,-0.014117,-0.011062,0.0210907,-0.291905,0.254423,0.0368427,0.0160683,-0.0199871,-0.0156618,0.0298606,-0.413285,8.26
-1.1881,-0.653313,-0.68812,-2.177,-0.268527,1.51598,-0.0530761,0.179955,0.026059,0.0113652,-0.0141369,-0.0110776,0.0211205,-0.292319,0.254429,0.0368436,0.0160687,-0.0199876,-0.0156621,0.0298613,-0.413296,8.442
-1.18792,-0.653287,-0.688109,-2.17701,-0.268539,1.516,-0.053369,0.180209,0.0260959,0.0113813,-0.0141569,-0.0110933,0.0211504,-0.292732,0.254435,0.0368444,0.0160691,-0.019988,-0.0156625,0.029862,-0.413305,8.144
-1.18774,-0.65326,-0.688097,-2.17703,-0.26855,1.51603,-0.0536624,0.180464,0.0261327,0.0113973,-0.0141769,-0.011109,0.0211803,-0.293145,0.254441,0.0368452,0.0160694,-0.0199884,-0.0156628,0.0298627,-0.413314,7.92
-1.18756,-0.653234,-0.688086,-2.17704,-0.268561,1.51605,-0.0539562,0.180718,0.0261695,0.0114134,-0.0141969,-0.0111246,0.0212101,-0.293559,0.254446,0.036846,0.0160698,-0.0199888,-0.0156632,0.0298633,-0.413322,7.929
-1.18738,-0.653208,-0.688075,-2.17706,-0.268572,1.51607,-0.0542503,0.180972,0.0262064,0.0114295,-0.0142169,-0.0111403,0.02124,-0.293972,0.25445,0.0368466,0.0160701,-0.0199892,-0.0156634,0.0298638,-0.41333,8.036
-1.1872,-0.653182,-0.688063,-2.17707,-0.268583,1.51609,-0.0545449,0.181227,0.0262432,0.0114456,-0.0142369,-0.011156,0.0212699,-0.294385,0.254455,0.0368473,0.0160703,-0.0199895,-0.0156637,0.0298643,-0.413336,8.182
-1.18702,-0.653155,-0.688052,-2.17708,-0.268594,1.51611,-0.0548399,0.181481,0.0262801,0.0114616,-0.0142569,-0.0111716,0.0212997,-0.294799,0.254459,0.0368478,0.0160706,-0.0199898,-0.0156639,0.0298648,-0.413343,8.329
-1.18683,-0.653129,-0.68804,-2.1771,-0.268606,1.51613,-0.0551354,0.181736,0.0263169,0.0114777,-0.0142769,-0.0111873,0.0213296,-0.295212,0.254462,0.0368483,0.0160708,-0.0199901,-0.0156642,0.0298652,-0.413349,8.634
-1.18665,-0.653103,-0.688029,-2.17711,-0.268617,1.51615,-0.0554312,0.18199,0.0263538,0.0114938,-0.0142969,-0.0112029,0.0213595,-0.295625,0.254465,0.0368488,0.016071,-0.0199904,-0.0156644,0.0298656,-0.413354,8.257
-1.18647,-0.653076,-0.688017,-2.17713,-0.268628,1.51618,-0.0557274,0.182245,0.0263906,0.0115098,-0.0143168,-0.0112186,0.0213893,-0.296039,0.254468,0.0368492,0.0160712,-0.0199906,-0.0156645,0.0298659,-0.413358,8.275
-1.18629,-0.65305,-0.688006,-2.17714,-0.268639,1.5162,-0.0560241,0.182499,0.0264275,0.0115259,-0.0143368,-0.0112343,0.0214192,-0.296452,0.254471,0.0368496,0.0160713,-0.0199908,-0.0156647,0.0298662,-0.413362,8.022
-1.1861,-0.653023,-0.687994,-2.17716,-0.26865,1.51622,-0.0563212,0.182754,0.0264643,0.011542,-0.0143568,-0.0112499,0.0214491,-0.296865,0.254473,0.0368499,0.0160715,-0.019991,-0.0156648,0.0298664,-0.413366,8.59
-1.18592,-0.652997,-0.687983,-2.17717,-0.268662,1.51624,-0.0566186,0.183008,0.0265012,0.0115581,-0.0143768,-0.0112656,0.0214789,-0.297279,0.254474,0.0368501,0.0160716,-0.0199911,-0.0156649,0.0298666,-0.413369,8.441
-1.18574,-0.65297,-0.687971,-2.17718,-0.268673,1.51626,-0.0569165,0.183263,0.026538,0.0115741,-0.0143968,-0.0112813,0.0215088,-0.297692,0.254476,0.0368503,0.0160717,-0.0199912,-0.015665,0.0298668,-0.413371,8.585
-1.18555,-0.652944,-0.687959,-2.1772,-0.268684,1.51628,-0.0572149,0.183517,0.0265749,0.0115902,-0.0144168,-0.0112969,0.0215387,-0.298105,0.254477,0.0368505,0.0160717,-0.0199913,-0.0156651,0.0298669,-0.413372,8.835
-1.18537,-0.652917,-0.687948,-2.17721,-0.268696,1.5163,-0.0575136,0.183772,0.0266117,0.0116063,-0.0144368,-0.0113126,0.0215685,-0.298519,0.254477,0.0368506,0.0160718,-0.0199913,-0.0156651,0.029867,-0.413373,9.729
-1.18519,-0.65289,-0.687936,-2.17723,-0.268707,1.51633,-0.0578127,0.184026,0.0266486,0.0116223,-0.0144568,-0.0113283,0.0215984,-0.298932,0.254478,0.0368506,0.0160718,-0.0199913,-0.0156651,0.029867,-0.413374,9.182
-1.185,-0.652864,-0.687924,-2.17724,-0.268718,1.51635,-0.0581123,0.184281,0.0266854,0.0116384,-0.0144768,-0.0113439,0.0216283,-0.299346,0.254478,0.0368506,0.0160718,-0.0199913,-0.0156651,0.029867,-0.413374,9.214
-1.18482,-0.652837,-0.687913,-2.17726,-0.26873,1.51637,-0.0584122,0.184535,0.0267223,0.0116545,-0.0144968,-0.0113596,0.0216581,-0.299759,0.254477,0.0368505,0.0160717,-0.0199913,-0.0156651,0.0298669,-0.413373,8.957
-1.18463,-0.65281,-0.687901,-2.17727,-0.268741,1.51639,-0.0587126,0.18479,0.0267591,0.0116706,-0.0145168,-0.0113753,0.021688,-0.300172,0.254476,0.0368504,0.0160717,-0.0199912,-0.015665,0.0298668,-0.413371,8.657
-1.18445,-0.652783,-0.687889,-2.17729,-0.268752,1.51641,-0.0590134,0.185044,0.026796,0.0116866,-0.0145367,-0.0113909,0.0217179,-0.300586,0.254475,0.0368502,0.0160716,-0.0199911,-0.015665,0.0298667,-0.413369,8.579
-1.18426,-0.652756,-0.687878,-2.1773,-0.268764,1.51643,-0.0593146,0.185298,0.0268328,0.0117027,-0.0145567,-0.0114066,0.0217477,-0.300999,0.254473,0.03685,0.0160715,-0.019991,-0.0156649,0.0298665,-0.413367,8.237
-1.18408,-0.65273,-0.687866,-2.17731,-0.268775,1.51646,-0.0596162,0.185553,0.0268697,0.0117188,-0.0145767,-0.0114223,0.0217776,-0.301412,0.254471,0.0368497,0.0160714,-0.0199909,-0.0156647,0.0298663,-0.413364,8.157
-1.18389,-0.652703,-0.687854,-2.17733,-0.268787,1.51648,-0.0599183,0.185807,0.0269065,0.0117348,-0.0145967,-0.0114379,0.0218075,-0.301826,0.254469,0.0368494,0.0160712,-0.0199907,-0.0156646,0.029866,-0.41336,8.047
-1.1837,-0.652676,-0.687842,-2.17734,-0.268798,1.5165,-0.0602207,0.186062,0.0269434,0.0117509,-0.0146167,-0.0114536,0.0218373,-0.302239,0.254466,0.036849,0.0160711,-0.0199905,-0.0156644,0.0298657,-0.413356,8.079
-1.18352,-0.652649,-0.687831,-2.17736,-0.26881,1.51652,-0.0605236,0.186316,0.0269802,0.011767,-0.0146367,-0.0114692,0.0218672,-0.302652,0.254463,0.0368485,0.0160709,-0.0199902,-0.0156642,0.0298653,-0.413351,8.299
-1.18333,-0.652622,-0.687819,-2.17737,-0.268821,1.51654,-0.0608268,0.186571,0.0270171,0.0117831,-0.0146567,-0.0114849,0.0218971,-0.303066,0.25446,0.036848,0.0160707,-0.01999,-0.015664,0.0298649,-0.413345,8.219
-1.18314,-0.652595,-0.687807,-2.17739,-0.268833,1.51657,-0.0611305,0.186825,0.0270539,0.0117991,-0.0146767,-0.0115006,0.0219269,-0.303479,0.254456,0.0368475,0.0160704,-0.0199897,-0.0156638,0.0298645,-0.413339,8.15
-1.18296,-0.652567,-0.687795,-2.1774,-0.268844,1.51659,-0.0614346,0.18708,0.0270908,0.0118152,-0.0146967,-0.0115162,0.0219568,-0.303892,0.254452,0.0368469,0.0160702,-0.0199893,-0.0156635,0.029864,-0.413332,8.126
-1.18277,-0.65254,-0.687783,-2.17742,-0.268856,1.51661,-0.0617391,0.187334,0.0271276,0.0118313,-0.0147167,-0.0115319,0.0219866,-0.304306,0.254448,0.0368462,0.0160699,-0.019989,-0.0156633,0.0298635,-0.413325,8.198
-1.18258,-0.652513,-0.687772,-2.17743,-0.268867,1.51663,-0.0620441,0.187589,0.0271645,0.0118473,-0.0147366,-0.0115476,0.0220165,-0.304719,0.254443,0.0368455,0.0160696,-0.0199886,-0.015663,0.0298629,-0.413317,8.201
-1.18239,-0.652486,-0.68776,-2.17745,-0.268879,1.51665,-0.0623494,0.187843,0.0272013,0.0118634,-0.0147566,-0.0115632,0.0220464,-0.305132,0.254437,0.0368448,0.0160692,-0.0199882,-0.0156626,0.0298623,-0.413309,8.123
-1.18221,-0.652459,-0.687748,-2.17746,-0.26889,1.51668,-0.0626552,0.188097,0.0272382,0.0118795,-0.0147766,-0.0115789,0.0220762,-0.305546,0.254432,0.036844,0.0160689,-0.0199877,-0.0156623,0.0298616,-0.413299,8.09
-1.18202,-0.652431,-0.687736,-2.17748,-0.268902,1.5167,-0.0629613,0.188352,0.027275,0.0118955,-0.0147966,-0.0115946,0.0221061,-0.305959,0.254426,0.0368431,0.0160685,-0.0199873,-0.0156619,0.0298609,-0.41329,8.141
-1.18183,-0.652404,-0.687724,-2.17749,-0.268914,1.51672,-0.0632679,0.188606,0.0273118,0.0119116,-0.0148166,-0.0116102,0.022136,-0.306372,0.25442,0.0368422,0.0160681,-0.0199868,-0.0156615,0.0298602,-0.413279,8.169
-1.18164,-0.652377,-0.687712,-2.17751,-0.268925,1.51674,-0.0635749,0.188861,0.0273487,0.0119277,-0.0148366,-0.0116259,0.0221658,-0.306786,0.254413,0.0368412,0.0160677,-0.0199863,-0.0156611,0.0298594,-0.413269,8.368
-1.18145,-0.652349,-0.6877,-2.17752,-0.268937,1.51676,-0.0638823,0.189115,0.0273855,0.0119437,-0.0148566,-0.0116415,0.0221957,-0.307199,0.254406,0.0368402,0.0160672,-0.0199857,-0.0156607,0.0298586,-0.413257,7.84
-1.18126,-0.652322,-0.687688,-2.17754,-0.268949,1.51679,-0.0641901,0.18937,0.0274224,0.0119598,-0.0148766,-0.0116572,0.0222255,-0.307612,0.254398,0.0368391,0.0160668,-0.0199851,-0.0156602,0.0298577,-0.413245,7.814
-1.18107,-0.652294,-0.687676,-2.17755,-0.26896,1.51681,-0.0644984,0.189624,0.0274592,0.0119759,-0.0148965,-0.0116729,0.0222554,-0.308025,0.254391,0.036838,0.0160663,-0.0199845,-0.0156598,0.0298568,-0.413232,7.906
-1.18088,-0.652267,-0.687664,-2.17757,-0.268972,1.51683,-0.064807,0.189878,0.027496,0.0119919,-0.0149165,-0.0116885,0.0222852,-0.308439,0.254383,0.0368368,0.0160658,-0.0199839,-0.0156593,0.0298558,-0.413219,7.92
-1.18069,-0.652239,-0.687652,-2.17758,-0.268984,1.51685,-0.0651161,0.190133,0.0275329,0.012008,-0.0149365,-0.0117042,0.0223151,-0.308852,0.254374,0.0368356,0.0160652,-0.0199832,-0.0156587,0.0298548,-0.413205,7.87
-1.1805,-0.652212,-0.68764,-2.1776,-0.268995,1.51688,-0.0654255,0.190387,0.0275697,0.0120241,-0.0149565,-0.0117198,0.0223449,-0.309265,0.254365,0.0368343,0.0160647,-0.0199825,-0.0156582,0.0298538,-0.413191,7.822
-1.18031,-0.652184,-0.687628,-2.17761,-0.269007,1.5169,-0.0657354,0.190641,0.0276065,0.0120401,-0.0149765,-0.0117355,0.0223748,-0.309678,0.254356,0.036833,0.0160641,-0.0199818,-0.0156576,0.0298527,-0.413176,8.487
-1.18012,-0.652156,-0.687616,-2.17763,-0.269019,1.51692,-0.0660457,0.190896,0.0276434,0.0120562,-0.0149965,-0.0117511,0.0224047,-0.310091,0.254346,0.0368316,0.0160635,-0.019981,-0.015657,0.0298516,-0.413161,8.045
-1.17993,-0.652129,-0.687604,-2.17764,-0.269031,1.51694,-0.0663564,0.19115,0.0276802,0.0120723,-0.0150164,-0.0117668,0.0224345,-0.310504,0.254336,0.0368301,0.0160629,-0.0199802,-0.0156564,0.0298504,-0.413144,8.545
-1.17974,-0.652101,-0.687592,-2.17766,-0.269043,1.51697,-0.0666675,0.191404,0.027717,0.0120883,-0.0150364,-0.0117825,0.0224644,-0.310918,0.254326,0.0368286,0.0160622,-0.0199794,-0.0156558,0.0298492,-0.413128,8.237
-1.17954,-0.652073,-0.68758,-2.17767,-0.269054,1.51699,-0.0669791,0.191659,0.0277539,0.0121044,-0.0150564,-0.0117981,0.0224942,-0.311331,0.254315,0.0368271,0.0160615,-0.0199786,-0.0156551,0.029848,-0.41311,8.127
-1.17935,-0.652045,-0.687568,-2.17769,-0.269066,1.51701,-0.067291,0.191913,0.0277907,0.0121204,-0.0150764,-0.0118138,0.022524,-0.311744,0.254304,0.0368255,0.0160608,-0.0199777,-0.0156545,0.0298467,-0.413092,8.084
